ticker,month,return_next,sentiment,technical,fundamental,mean_rating,std_rating,js_divergence,h_sentiment,d_post
000425,2022-07,-0.0782,6,5,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000425,2022-10,0.155,4,4,5,4.333333333333333,0.4714045207910317,0.0014294885616036141,0.9709505944546686,0.4714045207910317
000425,2023-01,0.24059999999999998,6,4,5,5.0,0.816496580927726,0.0033729266193250444,0.9709505944546686,0.816496580927726
000425,2023-04,-0.1384,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000425,2023-07,-0.1518,6,8,7,7.0,0.816496580927726,0.0017108958982558105,0.9709505944546686,0.816496580927726
000425,2023-10,-0.037200000000000004,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000425,2024-01,0.056799999999999996,5,4,6,5.0,0.816496580927726,0.0033729266193250444,1.0,0.816496580927726
000425,2024-04,0.0329,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000425,2024-07,-0.0298,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000425,2024-10,0.0421,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2005-01,0.0034999999999999996,5,5,6,5.333333333333333,0.4714045207910317,0.0009491787649267315,1.0,0.4714045207910317
000538,2005-04,-0.0278,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000538,2005-07,0.0068000000000000005,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000538,2005-10,-0.0152,5,6,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,1.0,0.4714045207910317
000538,2006-01,0.0499,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000538,2006-04,0.0472,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000538,2006-07,0.0055000000000000005,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2006-10,0.11289999999999999,5,7,7,6.333333333333333,0.9428090415820634,0.002946330098012255,1.0,0.9428090415820634
000538,2007-01,-0.1074,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2007-04,0.13699999999999998,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000538,2007-07,0.09759999999999999,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000538,2007-10,-0.1059,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000538,2008-01,0.1349,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000538,2008-04,-0.056100000000000004,2,2,3,2.3333333333333335,0.4714045207910317,0.004817302157272868,0.7219280948873623,0.4714045207910317
000538,2008-07,-0.2114,6,3,3,4.0,1.4142135623730951,0.014362591564146779,0.9709505944546686,1.4142135623730951
000538,2008-10,0.1124,6,6,4,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000538,2009-01,0.17859999999999998,7,7,4,6.0,1.4142135623730951,0.007732062599348774,0.8812908992306927,1.4142135623730951
000538,2009-04,-0.14880000000000002,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000538,2009-07,0.2907,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000538,2009-10,1.1013,6,8,6,6.666666666666667,0.9428090415820634,0.0023948438453058845,0.9709505944546686,0.9428090415820634
000538,2010-01,0.2871,1,1,1,1.0,0.0,0.0,0.4689955935892812,0.0
000538,2010-04,0.0974,2,2,1,1.6666666666666667,0.4714045207910317,0.011456875501600412,0.7219280948873623,0.4714045207910317
000538,2010-07,0.2532,6,6,2,4.666666666666667,1.8856180831641267,0.025559141193383414,0.9709505944546686,1.8856180831641267
000538,2010-10,-0.0351,6,3,2,3.6666666666666665,1.699673171197595,0.02575266944219168,0.9709505944546686,1.699673171197595
000538,2011-01,0.1131,4,6,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000538,2011-04,0.015600000000000001,4,3,6,4.333333333333333,1.247219128924647,0.01013672725206552,0.9709505944546686,1.247219128924647
000538,2011-07,0.0637,6,4,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000538,2011-10,0.2793,4,4,5,4.333333333333333,0.4714045207910317,0.0014294885616036141,0.9709505944546686,0.4714045207910317
000538,2012-01,0.3626,4,3,4,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000538,2012-04,0.0524,4,3,4,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000538,2012-07,-0.0565,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000538,2012-10,-0.0901,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2013-01,-0.0149,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2013-04,0.1061,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2013-07,-0.0175,5,6,7,6.0,0.816496580927726,0.002333803387527431,1.0,0.816496580927726
000538,2013-10,0.006500000000000001,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2014-01,-0.113,4,7,7,6.0,1.4142135623730951,0.007732062599348774,0.9709505944546686,1.4142135623730951
000538,2014-04,0.039599999999999996,4,3,6,4.333333333333333,1.247219128924647,0.01013672725206552,0.9709505944546686,1.247219128924647
000538,2014-07,-0.1433,4,3,6,4.333333333333333,1.247219128924647,0.01013672725206552,0.9709505944546686,1.247219128924647
000538,2014-10,0.0915,7,6,4,5.666666666666667,1.247219128924647,0.006454904945298079,0.8812908992306927,1.247219128924647
000538,2015-01,-0.0178,7,8,6,7.0,0.816496580927726,0.001710895898255767,0.8812908992306927,0.816496580927726
000538,2015-04,0.1264,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2015-07,-0.0873,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2015-10,0.0077,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000538,2016-01,-0.1442,7,6,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.8812908992306927,0.4714045207910317
000538,2016-04,0.0564,6,6,5,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000538,2016-07,0.1558,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000538,2017-01,0.024900000000000002,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2017-04,0.0524,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000538,2017-07,-0.016399999999999998,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2017-10,-0.1329,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000538,2018-01,-0.1015,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2018-04,0.2736,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000538,2018-07,-0.2596,6,5,7,6.0,0.816496580927726,0.002333803387527431,0.9709505944546686,0.816496580927726
000538,2019-01,0.1332,5,4,4,4.333333333333333,0.4714045207910317,0.0014294885616036141,1.0,0.4714045207910317
000538,2019-04,-0.1638,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000538,2019-07,0.014199999999999999,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000538,2019-10,0.0206,5,5,6,5.333333333333333,0.4714045207910317,0.0009491787649267315,1.0,0.4714045207910317
000538,2020-01,-0.1197,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000538,2020-04,-0.030699999999999998,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000538,2020-07,0.0665,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000538,2020-10,-0.0901,5,6,7,6.0,0.816496580927726,0.002333803387527431,1.0,0.816496580927726
000538,2021-01,-0.0187,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000538,2021-04,0.2005,5,6,7,6.0,0.816496580927726,0.002333803387527431,1.0,0.816496580927726
000538,2021-07,-0.1206,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000538,2021-10,-0.0168,6,6,5,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000538,2022-01,-0.0005,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000538,2022-04,0.0682,4,4,5,4.333333333333333,0.4714045207910317,0.0014294885616036141,0.9709505944546686,0.4714045207910317
000538,2022-07,-0.0601,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000538,2022-10,0.044000000000000004,4,5,6,5.0,0.816496580927726,0.0033729266193250444,0.9709505944546686,0.816496580927726
000538,2023-01,-0.0115,6,4,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000538,2023-04,-0.056900000000000006,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000538,2023-07,0.0175,5,4,6,5.0,0.816496580927726,0.0033729266193250444,1.0,0.816496580927726
000538,2023-10,-0.011899999999999999,6,5,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000538,2024-01,0.0842,5,4,6,5.0,0.816496580927726,0.0033729266193250444,1.0,0.816496580927726
000538,2024-04,-0.045599999999999995,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000538,2024-07,0.078,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000538,2024-10,0.027999999999999997,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000568,2005-01,0.0084,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000568,2005-04,-0.0109,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000568,2005-07,0.0132,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000568,2005-10,-0.0273,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000568,2006-01,0.0148,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000568,2006-04,0.0438,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000568,2006-07,0.0011,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000568,2006-10,0.0525,6,8,8,7.333333333333333,0.9428090415820634,0.0021766561578771704,0.9709505944546686,0.9428090415820634
000568,2007-01,0.057699999999999994,8,8,8,8.0,0.0,0.0,0.7219280948873623,0.0
000568,2007-04,0.1539,6,8,8,7.333333333333333,0.9428090415820634,0.0021766561578771704,0.9709505944546686,0.9428090415820634
000568,2007-07,1.136,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000568,2007-10,-0.6246,1,1,1,1.0,0.0,0.0,0.4689955935892812,0.0
000568,2008-01,1.5044,2,1,3,2.0,0.816496580927726,0.02254805037907019,0.7219280948873623,0.816496580927726
000568,2008-04,-0.131,2,2,3,2.3333333333333335,0.4714045207910317,0.004817302157272868,0.7219280948873623,0.4714045207910317
000568,2008-07,-1.892,1,1,1,1.0,0.0,0.0,0.4689955935892812,0.0
000568,2008-10,0.0269,2,6,2,3.3333333333333335,1.8856180831641267,0.036160391661783364,0.7219280948873623,1.8856180831641267
000568,2009-01,0.0259,3,3,3,3.0,0.0,0.0,0.8812908992306927,0.0
000568,2009-04,-0.009300000000000001,8,6,6,6.666666666666667,0.9428090415820634,0.0023948438453058845,0.7219280948873623,0.9428090415820634
000568,2009-07,-1.5773,7,9,3,6.333333333333333,2.494438257849294,0.022587539286790234,0.8812908992306927,2.494438257849294
000568,2009-10,1.5643,4,4,3,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000568,2010-01,-5.0256,7,2,1,3.3333333333333335,2.6246692913372702,0.07480639925177693,0.8812908992306927,2.6246692913372702
000568,2010-04,-0.3775,3,2,3,2.6666666666666665,0.4714045207910317,0.004212595043515672,0.8812908992306927,0.4714045207910317
000568,2010-07,1.7865,3,3,3,3.0,0.0,0.0,0.8812908992306927,0.0
000568,2010-10,0.6651,7,8,6,7.0,0.816496580927726,0.001710895898255767,0.8812908992306927,0.816496580927726
000568,2011-01,0.2432,6,3,7,5.333333333333333,1.699673171197595,0.014489122970023626,0.9709505944546686,1.699673171197595
000568,2011-04,-0.0403,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000568,2011-07,-0.1133,6,8,7,7.0,0.816496580927726,0.0017108958982558105,0.9709505944546686,0.816496580927726
000568,2011-10,0.0203,3,2,6,3.6666666666666665,1.699673171197595,0.02575266944219168,0.8812908992306927,1.699673171197595
000568,2012-01,1.0287,3,2,4,3.0,0.816496580927726,0.00957506104276447,0.8812908992306927,0.816496580927726
000568,2012-04,-0.4139,6,5,4,5.0,0.816496580927726,0.0033729266193250444,0.9709505944546686,0.816496580927726
000568,2012-07,-0.5324,7,8,6,7.0,0.816496580927726,0.001710895898255767,0.8812908992306927,0.816496580927726
000568,2012-10,-0.8147,6,8,6,6.666666666666667,0.9428090415820634,0.0023948438453058845,0.9709505944546686,0.9428090415820634
000568,2013-01,0.6943,6,6,4,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000568,2013-04,0.26030000000000003,1,1,2,1.3333333333333333,0.4714045207910317,0.014362591564146779,0.4689955935892812,0.4714045207910317
000568,2013-07,0.15810000000000002,3,3,6,4.0,1.4142135623730951,0.014362591564146779,0.8812908992306927,1.4142135623730951
000568,2013-10,0.0674,4,3,7,4.666666666666667,1.699673171197595,0.01582838201775807,0.9709505944546686,1.699673171197595
000568,2014-01,0.0313,5,4,7,5.333333333333333,1.247219128924647,0.006684370996497373,1.0,1.247219128924647
000568,2014-04,-0.0473,5,5,4,4.666666666666667,0.4714045207910317,0.0013272465907683984,1.0,0.4714045207910317
000568,2014-07,-0.0126,6,5,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000568,2014-10,0.0867,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000568,2015-01,0.1233,8,8,7,7.666666666666667,0.4714045207910317,0.000483684145855568,0.7219280948873623,0.4714045207910317
000568,2015-04,-0.1408,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000568,2015-07,-0.5023,3,3,7,4.333333333333333,1.8856180831641267,0.021556318259027013,0.8812908992306927,1.8856180831641267
000568,2015-10,-0.23329999999999998,3,3,2,2.6666666666666665,0.4714045207910317,0.004212595043515672,0.8812908992306927,0.4714045207910317
000568,2016-01,-0.2006,6,6,1,4.333333333333333,2.357022603955158,0.05357819155161999,0.9709505944546686,2.357022603955158
000568,2016-04,0.21309999999999998,3,3,1,2.3333333333333335,0.9428090415820634,0.025559141193383414,0.8812908992306927,0.9428090415820634
000568,2016-07,0.0438,7,2,2,3.6666666666666665,2.3570226039551585,0.046690002344372206,0.8812908992306927,2.3570226039551585
000568,2016-10,-0.0161,6,6,3,5.0,1.4142135623730951,0.011456875501600412,0.9709505944546686,1.4142135623730951
000568,2017-01,0.6056,6,6,3,5.0,1.4142135623730951,0.011456875501600412,0.9709505944546686,1.4142135623730951
000568,2017-04,0.0909,7,8,6,7.0,0.816496580927726,0.001710895898255767,0.8812908992306927,0.816496580927726
000568,2017-07,-0.0031,8,8,2,6.0,2.8284271247461903,0.03703306698873225,0.7219280948873623,2.8284271247461903
000568,2017-10,-0.0467,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000568,2018-01,-0.1783,8,8,8,8.0,0.0,0.0,0.7219280948873623,0.0
000568,2018-04,0.2639,4,6,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000568,2018-07,-0.40049999999999997,6,4,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000568,2018-10,0.23170000000000002,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000568,2019-01,0.4954,4,4,4,4.0,0.0,0.0,0.9709505944546686,0.0
000568,2019-04,-0.1381,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000568,2019-07,0.32189999999999996,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000568,2019-10,-0.086,6,6,8,6.666666666666667,0.9428090415820634,0.0023948438453058845,0.9709505944546686,0.9428090415820634
000568,2020-01,-0.1334,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000568,2020-04,0.1107,4,5,7,5.333333333333333,1.247219128924647,0.006684370996497373,0.9709505944546686,1.247219128924647
000568,2020-07,0.35159999999999997,8,8,7,7.666666666666667,0.4714045207910317,0.000483684145855568,0.7219280948873623,0.4714045207910317
000568,2020-10,0.0721,6,7,8,7.0,0.816496580927726,0.0017108958982558105,0.9709505944546686,0.816496580927726
000568,2021-01,-0.0955,8,8,8,8.0,0.0,0.0,0.7219280948873623,0.0
000568,2021-04,0.083,6,7,8,7.0,0.816496580927726,0.0017108958982558105,0.9709505944546686,0.816496580927726
000568,2021-07,0.0064,6,6,8,6.666666666666667,0.9428090415820634,0.0023948438453058845,0.9709505944546686,0.9428090415820634
000568,2021-10,0.0053,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000568,2022-01,0.0015,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000568,2022-04,0.021400000000000002,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000568,2022-07,0.0755,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000568,2022-10,0.2127,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000568,2023-01,0.0591,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000568,2023-04,-0.1061,7,7,8,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000568,2023-07,-0.020499999999999997,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000568,2023-10,-0.0352,6,4,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000568,2024-01,0.2159,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000568,2024-04,-0.0649,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000568,2024-07,-0.0507,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000568,2024-10,0.025099999999999997,8,7,6,7.0,0.816496580927726,0.001710895898255767,0.7219280948873623,0.816496580927726
000596,2005-01,0.0109,5,5,7,5.666666666666667,0.9428090415820634,0.0032941013770045433,1.0,0.9428090415820634
000596,2005-04,-0.018000000000000002,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2005-07,0.0203,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2005-10,-0.0070999999999999995,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2006-01,0.008100000000000001,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2006-04,0.0496,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2006-07,0.0,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2006-10,0.0229,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2007-01,0.2155,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2007-07,-0.2229,8,8,8,8.0,0.0,0.0,0.7219280948873623,0.0
000596,2007-10,-0.0682,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000596,2008-01,-0.0329,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000596,2008-04,-0.0432,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000596,2008-07,-0.0644,6,4,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000596,2008-10,0.0291,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000596,2009-01,0.021400000000000002,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000596,2009-04,0.1097,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000596,2009-07,-0.1,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000596,2009-10,0.4559,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000596,2010-01,-0.20379999999999998,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000596,2010-04,0.436,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000596,2010-07,0.42460000000000003,2,2,6,3.3333333333333335,1.8856180831641267,0.036160391661783364,0.7219280948873623,1.8856180831641267
000596,2010-10,1.6118999999999999,7,7,4,6.0,1.4142135623730951,0.007732062599348774,0.8812908992306927,1.4142135623730951
000596,2011-01,0.2158,6,4,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000596,2011-04,-0.15460000000000002,4,7,6,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000596,2011-07,0.1576,8,7,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.7219280948873623,0.4714045207910317
000596,2011-10,0.1272,4,6,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000596,2012-01,0.5343,4,6,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000596,2012-04,0.0043,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2012-07,-0.2377,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000596,2012-10,-0.7245999999999999,6,6,4,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000596,2013-01,0.10400000000000001,6,4,4,4.666666666666667,0.9428090415820634,0.004817302157272943,0.9709505944546686,0.9428090415820634
000596,2013-04,7.7917,2,2,3,2.3333333333333335,0.4714045207910317,0.004817302157272868,0.7219280948873623,0.4714045207910317
000596,2013-07,0.5075999999999999,1,1,2,1.3333333333333333,0.4714045207910317,0.014362591564146779,0.4689955935892812,0.4714045207910317
000596,2013-10,0.6109,1,3,3,2.3333333333333335,0.9428090415820634,0.025559141193383414,0.4689955935892812,0.9428090415820634
000596,2014-01,-24.3889,7,3,3,4.333333333333333,1.8856180831641267,0.021556318259027013,0.8812908992306927,1.8856180831641267
000596,2014-04,-0.3342,1,2,1,1.3333333333333333,0.4714045207910317,0.014362591564146779,0.4689955935892812,0.4714045207910317
000596,2014-07,2.9636,7,2,1,3.3333333333333335,2.6246692913372702,0.07480639925177693,0.8812908992306927,2.6246692913372702
000596,2014-10,2.3241,6,7,3,5.333333333333333,1.699673171197595,0.014489122970023622,0.9709505944546686,1.699673171197595
000596,2015-01,-0.2146,2,1,2,1.6666666666666667,0.4714045207910317,0.011456875501600412,0.7219280948873623,0.4714045207910317
000596,2015-04,-0.061799999999999994,7,7,3,5.666666666666667,1.8856180831641267,0.01639998447673846,0.8812908992306927,1.8856180831641267
000596,2015-07,-0.44880000000000003,6,8,3,5.666666666666667,2.0548046676563256,0.018291675048278867,0.9709505944546686,2.0548046676563256
000596,2015-10,0.1374,2,2,6,3.3333333333333335,1.8856180831641267,0.036160391661783364,0.7219280948873623,1.8856180831641267
000596,2016-01,-0.0757,7,6,5,6.0,0.816496580927726,0.002333803387527431,0.8812908992306927,0.816496580927726
000596,2016-04,0.19640000000000002,3,3,6,4.0,1.4142135623730951,0.014362591564146779,0.8812908992306927,1.4142135623730951
000596,2016-07,-0.081,8,7,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.7219280948873623,0.4714045207910317
000596,2016-10,-0.0635,5,7,7,6.333333333333333,0.9428090415820634,0.002946330098012255,1.0,0.9428090415820634
000596,2017-01,0.2851,6,4,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000596,2017-04,-0.0797,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000596,2017-07,-0.0633,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000596,2017-10,-0.2389,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000596,2018-01,-0.2046,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000596,2018-04,0.5863,5,5,7,5.666666666666667,0.9428090415820634,0.0032941013770045433,1.0,0.9428090415820634
000596,2018-07,-0.2097,8,7,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.7219280948873623,0.4714045207910317
000596,2018-10,0.0521,6,8,7,7.0,0.816496580927726,0.0017108958982558105,0.9709505944546686,0.816496580927726
000596,2019-01,0.3166,4,3,6,4.333333333333333,1.247219128924647,0.01013672725206552,0.9709505944546686,1.247219128924647
000596,2019-04,-0.1119,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000596,2019-07,0.059500000000000004,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000596,2019-10,-0.024700000000000003,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000596,2020-01,-0.16920000000000002,7,8,8,7.666666666666667,0.4714045207910317,0.000483684145855568,0.8812908992306927,0.4714045207910317
000596,2020-04,0.1291,4,4,7,5.0,1.4142135623730951,0.009292928204941,0.9709505944546686,1.4142135623730951
