ticker,month,stratum,H_fund,dir_fund,H_avg,price,ret_next,momentum,H_sent,dir_sent,sf_conflict,volatility,ln_price,D_sent,HxD
REGN,2010-09,high,1.4207,undervalued,1.4685000000000001,27.17554473876953,-4.708021133350159,-0.011038417779087206,1.5163,bullish,0.0,0.5375344619702314,3.3023174783912586,1.0,1.5163
REGN,2010-12,high,1.4207,undervalued,1.4685000000000001,32.561065673828125,2.5890941655786857,-0.08610422958650799,1.5163,bullish,0.0,0.4995807486200551,3.4831172701389157,1.0,1.5163
REGN,2011-03,high,1.4207,undervalued,1.3397000000000001,44.57185745239258,13.573662654283611,0.5323020792776554,1.2587,bullish,0.0,0.40713834930749193,3.7971026610371954,1.0,1.2587
REGN,2011-06,high,1.4207,undervalued,1.49305,56.245445251464844,-6.436244362777313,0.7709921738687129,1.5654,bullish,0.0,0.45438152518307456,4.029725064498723,1.0,1.5654
REGN,2011-09,high,1.4207,undervalued,1.49305,57.72323989868164,-4.9828107044230885,0.46291715994653715,1.5654,bullish,0.0,0.35676856886073455,4.055659863631158,1.0,1.5654
REGN,2011-12,high,1.4207,undervalued,1.36735,54.975929260253906,63.91847961469954,-0.07864039687292446,1.314,bearish,1.0,0.3281790362794972,4.006895439622275,-1.0,-1.314
REGN,2012-03,high,1.4207,undervalued,1.4252,115.6646728515625,15.983536054457668,0.5392175374934891,1.4297,bullish,0.0,0.6593174637039098,4.7506952535356195,1.0,1.4297
REGN,2012-06,high,1.4207,undervalued,1.4882,113.28434753417969,17.886539470970824,1.2763378101503928,1.5557,bearish,1.0,0.6471846231112242,4.729901007865215,-1.0,-1.5557
REGN,2012-09,high,1.4207,undervalued,1.4685000000000001,151.4094696044922,-6.786320071278476,0.28495100136017415,1.5163,bullish,0.0,0.6657145933968358,5.019987885972682,1.0,1.5163
REGN,2012-12,high,1.4495,undervalued,1.50745,169.6686553955078,1.6776707027039668,0.04902341282326006,1.5654,bullish,0.0,0.6773902239556225,5.13384744920178,1.0,1.5654
REGN,2013-03,high,1.4207,undervalued,1.47375,174.95497131347656,21.961461379789668,0.17487335713433616,1.5268,bullish,0.0,0.3829766216462762,5.164528634034311,1.0,1.5268
REGN,2013-06,high,1.4207,undervalued,1.4979,223.03785705566406,20.090724443010195,0.21857828784551603,1.5751,bullish,0.0,0.4032261780454538,5.407341519633536,1.0,1.5751
REGN,2013-09,high,1.4207,undervalued,1.4252,310.3070068359375,-8.076816408900743,0.6171258988371848,1.4297,bullish,0.0,0.4015278886413411,5.737562152043534,1.0,1.4297
REGN,2013-12,high,1.4207,undervalued,1.4906000000000001,272.9853210449219,4.850297640640779,0.18901940809798035,1.5605,bearish,1.0,0.43211834345792416,5.609418024673132,-1.0,-1.5605
REGN,2014-03,high,1.4207,undervalued,1.48515,297.8202209472656,-1.1289610084995623,0.19099498906091217,1.5496,bearish,1.0,0.43705047937026903,5.696490019043678,-1.0,-1.5496
REGN,2014-06,high,1.4495,undervalued,1.45125,280.15606689453125,11.94817646849933,0.010310958004047022,1.453,bearish,1.0,0.4232524190966371,5.635346829655913,-1.0,-1.453
REGN,2014-09,high,1.4207,undervalued,1.49305,357.5666809082031,9.208922785295744,-0.048962489643589846,1.5654,bullish,0.0,0.38467694768448796,5.879321864764312,1.0,1.5654
REGN,2014-12,high,1.4495,undervalued,1.50745,406.88934326171875,1.5624599207227208,0.282642591986884,1.5654,bullish,0.0,0.26926190596089206,6.008541264597632,1.0,1.5654
REGN,2015-03,high,1.4207,undervalued,1.4252,447.7816162109375,1.324529534295451,0.18889452063297685,1.4297,bullish,0.0,0.225856794797675,6.104305649751003,1.0,1.4297
REGN,2015-06,high,1.4207,undervalued,1.4979,505.9511413574219,8.533122641181103,0.0993728129108391,1.5751,bullish,0.0,0.2087824679852168,6.226440106043215,1.0,1.5751
REGN,2015-09,high,1.4207,undervalued,1.44685,461.3297119140625,19.832740308630395,0.33786020157295127,1.473,bearish,1.0,0.18673382280459006,6.134112997581431,-1.0,-1.473
REGN,2015-12,high,1.4207,undervalued,1.49305,538.4229736328125,-22.616839815170216,0.08746293518626724,1.5654,bullish,0.0,0.2771570646216665,6.288644447614845,1.0,1.5654
REGN,2016-03,high,1.4207,undervalued,1.2923499999999999,357.48736572265625,4.513927007568456,-0.1819084724658192,1.164,bearish,1.0,0.3778783977282342,5.879100020873641,-1.0,-1.164
REGN,2016-06,high,1.4207,undervalued,1.2997,346.3692321777344,21.73065721618488,-0.3081543759557235,1.1787,bearish,1.0,0.3554238221179798,5.8475053510855926,-1.0,-1.1787
REGN,2016-09,high,1.4207,undervalued,1.4979,398.7267761230469,-14.178400960270956,0.10702563129147147,1.5751,bullish,0.0,0.427333745094163,5.988276410705253,1.0,1.5751
REGN,2016-12,high,1.4207,undervalued,1.4628,364.0828857421875,-2.124813960591665,-0.13513642133692605,1.5049,bearish,1.0,0.40083429872082815,5.897381549798123,-1.0,-1.5049
REGN,2017-03,high,1.4207,undervalued,1.4979,384.3356628417969,0.25288411201254324,-0.0847280001022126,1.5751,bullish,0.0,0.3337735459582642,5.951516292749441,1.0,1.5751
REGN,2017-06,high,1.4207,undervalued,1.4685000000000001,487.11669921875,0.09773935836971176,0.024390883087880955,1.5163,bullish,0.0,0.3647813227627898,6.188503723162133,1.0,1.5163
REGN,2017-09,high,1.4207,undervalued,1.4774500000000002,443.45733642578125,-9.952598579196088,0.31625169675788634,1.5342,bearish,1.0,0.258555709367376,6.094601599660764,-1.0,-1.5342
REGN,2017-12,high,1.4207,undervalued,1.4628,372.8802185058594,-2.4763189772525176,-0.12294690625596327,1.5049,bearish,1.0,0.2695042137282483,5.9212572380594315,-1.0,-1.5049
REGN,2018-03,high,1.4207,undervalued,1.49565,341.5390930175781,-11.813221989834656,-0.2621251494980693,1.5706,bearish,1.0,0.294309611994399,5.833462146888365,-1.0,-1.5706
REGN,2018-06,high,1.4207,undervalued,1.4979,342.1639404296875,6.672655473211448,-0.1607804055935671,1.5751,bullish,0.0,0.24588100029378449,5.835289980188813,1.0,1.5751
REGN,2018-09,high,1.4207,undervalued,1.4979,400.7301940917969,-16.038014101912196,0.14845216077374634,1.5751,bullish,0.0,0.3220614075538094,5.993288368164287,1.0,1.5751
REGN,2018-12,high,1.4207,undervalued,1.4993500000000002,370.4403991699219,14.931724777612162,0.12959494063332055,1.578,bearish,1.0,0.3267975550144337,5.914692565857696,-1.0,-1.578
REGN,2019-03,high,1.4207,undervalued,1.4972500000000002,407.25634765625,-16.433690101803105,0.055365751681966335,1.5738,bearish,1.0,0.3187854216198946,6.009442833993588,-1.0,-1.5738
REGN,2019-06,high,1.4207,undervalued,1.4597,310.4360046386719,-2.6325927878929263,-0.06156156926904088,1.4987,bearish,1.0,0.3681790355346164,5.7379777759078605,-1.0,-1.4987
REGN,2019-09,high,1.4207,undervalued,1.33375,275.1275939941406,10.410974311568197,-0.29247340463148963,1.2468,bearish,1.0,0.30992893290086637,5.6172349682224985,-1.0,-1.2468
REGN,2019-12,high,1.4207,undervalued,1.4685000000000001,372.4041442871094,-9.997861990459839,0.015113343447104244,1.5163,bullish,0.0,0.35384900494751637,5.919979673931509,1.0,1.5163
REGN,2020-03,high,1.4207,undervalued,1.4252,484.2900695800781,7.698294125034651,0.16510951412406327,1.4297,bullish,0.0,0.45969803844062146,6.1826840445119435,1.0,1.4297
REGN,2020-06,high,1.4207,undervalued,1.4685000000000001,618.5411987304688,1.3501143013163672,0.4251490305105514,1.5163,bullish,0.0,0.39787840062359436,6.427363800334388,1.0,1.5163
REGN,2020-09,high,1.4207,undervalued,1.4774500000000002,555.1944580078125,-2.897571827508881,0.4217557940067147,1.5342,bearish,1.0,0.3846758113756449,6.3193184271683736,-1.0,-1.5342
REGN,2020-12,high,1.4207,undervalued,1.36735,479.1524963378906,4.2909535771555065,-0.11300405541978553,1.314,bearish,1.0,0.39054297194044746,6.172018910706056,-1.0,-1.314
REGN,2021-03,high,1.4207,undervalued,1.49565,469.26416015625,1.7246447386356425,-0.18726309050738,1.5706,bearish,1.0,0.2710950619728175,6.151165851156772,-1.0,-1.5706
REGN,2021-06,high,1.4207,undervalued,1.4685000000000001,553.9645385742188,2.8771544778598424,-0.06730228110197078,1.5163,bullish,0.0,0.18112254134523534,6.317100674904741,1.0,1.5163
REGN,2021-09,high,1.4207,undervalued,1.5019,600.2224731445312,5.7437504099279595,0.2752958138216084,1.5831,bullish,0.0,0.2762126158999799,6.39730037506527,1.0,1.5831
REGN,2021-12,high,1.4207,undervalued,1.4920499999999999,626.3468017578125,-3.63091603581579,0.27368993565279487,1.5634,bearish,1.0,0.27047135612888895,6.439904214118966,-1.0,-1.5634
REGN,2022-03,high,1.4207,undervalued,1.47375,692.69873046875,-5.628426239931428,-0.09624287886789695,1.5268,bullish,0.0,0.22984229651103988,6.540595172298065,1.0,1.5268
REGN,2022-06,high,1.4207,undervalued,1.36735,586.2876586914062,-1.596941494442332,0.0354735680732472,1.314,bearish,1.0,0.26406034431388453,6.373810554271236,-1.0,-1.314
REGN,2022-09,high,1.4207,undervalued,1.4685000000000001,683.2269897460938,8.692494035415965,-0.059301957819784645,1.5163,bullish,0.0,0.21559721279940097,6.5268271465917405,1.0,1.5163
REGN,2022-12,high,1.4495,undervalued,1.51355,715.5797729492188,5.125485977168829,0.12638017590264838,1.5776,bearish,1.0,0.26972044571312676,6.573093085373169,-1.0,-1.5776
REGN,2023-03,high,1.4207,undervalued,1.4685000000000001,814.9390258789062,-2.4194648261779674,0.30532113562437013,1.5163,bullish,0.0,0.27167444761972886,6.703113295569583,1.0,1.5163
REGN,2023-06,high,1.4495,undervalued,1.38175,712.6538696289062,3.2524328927389496,0.06663547541888182,1.314,bearish,1.0,0.26668137519406626,6.568995846201272,-1.0,-1.314
REGN,2023-09,high,1.4207,undervalued,1.4764,816.2185668945312,-5.23354464337458,-0.02434176802764343,1.5321,bearish,1.0,0.2494784199645154,6.704682170684711,-1.0,-1.5321
REGN,2023-12,high,1.4207,undervalued,1.47375,871.0952758789062,7.342679122268914,0.06026708792738189,1.5268,bullish,0.0,0.19402753676251383,6.7697513576427735,1.0,1.5268
REGN,2024-03,high,1.4207,undervalued,1.4979,954.60546875,-7.462927716784175,0.14070339673307064,1.5751,bullish,0.0,0.19775963263268065,6.8612981333946905,1.0,1.5751
REGN,2024-06,high,1.4207,undervalued,1.47375,1042.4202880859375,2.679253029478166,0.08114741337993059,1.5268,bullish,0.0,0.19645051865388177,6.9493004884818825,1.0,1.5268
REGN,2024-09,high,1.4207,undervalued,1.4774500000000002,1042.6285400390625,-20.265593423322894,0.11706951594514647,1.5342,bearish,1.0,0.18779186566104802,6.949500245869823,-1.0,-1.5342
REGN,2024-12,high,1.4207,undervalued,1.2923499999999999,706.494873046875,,-0.1448335135365234,1.164,bearish,1.0,0.3259164276029061,6.560315945264387,-1.0,-1.164
RIVN,2021-12,high,1.1726,overvalued,1.1726,103.69000244140625,-36.599482769885874,,,,,,4.64140570211543,0.0,
RIVN,2022-03,high,1.1726,overvalued,1.1726,50.2400016784668,-39.8089196639513,,,,,,3.9168115555689154,0.0,
RIVN,2022-06,high,1.2587,overvalued,1.2587,25.739999771118164,33.25563147652868,-0.7474949963952131,,,,,3.248046193275912,0.0,
RIVN,2022-09,high,1.1726,overvalued,1.1726,32.90999984741211,6.259499795935139,-0.49230313089764866,,,,,3.493776558318728,0.0,
RIVN,2022-12,high,1.1726,overvalued,1.17565,18.43000030517578,5.263154081891593,0.11369431992177681,1.1787,bearish,0.0,0.6720489599388005,2.913979788240374,-1.0,-1.1787
RIVN,2023-03,high,1.1726,overvalued,1.17565,15.479999542236328,-17.18346205472711,-0.4069091971409011,1.1787,bearish,0.0,0.7051491400529483,2.739548838590284,-1.0,-1.1787
RIVN,2023-06,high,1.1726,overvalued,1.3783,16.65999984741211,65.9063604009691,-0.5998751770131397,1.584,bullish,1.0,0.6394580146628797,2.8130106275797595,1.0,1.584
RIVN,2023-09,high,1.1726,overvalued,1.369,24.280000686645508,-33.196050845765335,0.43212437731982534,1.5654,bullish,1.0,0.8764699631337134,3.1896529944715897,1.0,1.5654
RIVN,2023-12,high,1.1726,overvalued,1.369,23.459999084472656,-34.73997861427945,0.10115409486916715,1.5654,bullish,1.0,0.9323563438243918,3.1552968042002925,1.0,1.5654
RIVN,2024-03,high,1.2587,overvalued,1.21135,10.949999809265137,-18.72146325518923,-0.3264407950748952,1.164,bearish,0.0,1.0189087829847954,2.3933394388438005,-1.0,-1.164
RIVN,2024-06,high,1.1726,overvalued,1.3752,13.420000076293945,22.280177005363175,-0.4689737770293547,1.5778,bullish,1.0,1.016055214803899,2.5967461372286285,1.0,1.5778
RIVN,2024-09,high,1.2587,overvalued,1.31755,11.220000267028809,-9.98217343051518,0.44964666871105674,1.3764,bearish,0.0,0.8198676681594121,2.417697923893909,-1.0,-1.3764
RIVN,2024-12,high,1.1726,overvalued,1.3783,13.300000190734863,,-0.07509154662043838,1.584,bullish,1.0,0.808846939057659,2.5877640495686753,1.0,1.584
SHOP,2015-06,high,1.2587,overvalued,1.2587,3.3949999809265137,10.13255089903117,,,,,,1.2223037553925487,0.0,
SHOP,2015-09,high,1.3235,overvalued,1.3235,3.5199999809265137,-8.46591190027059,,,,,,1.2584609841914016,0.0,
SHOP,2015-12,high,1.3235,overvalued,1.3235,2.5799999237060547,-9.999996303587812,0.18455876829457196,,,,,0.947789369362229,0.0,
SHOP,2016-03,high,1.2587,overvalued,1.2587,2.821000099182129,12.903219808568736,-0.15686271963576148,,,,,1.0370914671783587,0.0,
SHOP,2016-06,high,1.3235,overvalued,1.42515,3.0759999752044678,11.410925663241194,0.20918749683760485,1.5268,bullish,1.0,0.5971571682278012,1.1236300435824313,1.0,1.5268
SHOP,2016-09,high,1.4297,overvalued,1.4729999999999999,4.291999816894531,-3.4249730251474952,0.5312780045962158,1.5163,bullish,1.0,0.5050289768852942,1.4567527821064128,1.0,1.5163
SHOP,2016-12,high,1.2587,overvalued,1.4169,4.2870001792907715,18.54442655022957,0.4151587986633578,1.5751,bullish,1.0,0.3742200622581448,1.4555872294378058,1.0,1.5751
SHOP,2017-03,high,1.2587,overvalued,1.3875,6.809000015258789,11.543541976376217,0.22872330429691834,1.5163,bullish,1.0,0.34536686536424466,1.9182452687418032,1.0,1.5163
SHOP,2017-06,high,1.2587,overvalued,1.4120499999999998,8.6899995803833,6.294601972646337,0.822654217405713,1.5654,bullish,1.0,0.27605348392308193,2.1621728909899924,1.0,1.5654
SHOP,2017-09,high,1.3235,overvalued,1.3765999999999998,11.64900016784668,-14.593525493779627,0.5600406112889689,1.4297,bullish,1.0,0.31000277107266067,2.455220353826317,1.0,1.4297
SHOP,2017-12,high,1.3235,overvalued,1.442,10.100000381469727,26.65345874999929,0.08306123438430957,1.5605,bearish,0.0,0.3602535346862029,2.312535461616493,-1.0,-1.5605
SHOP,2018-03,high,1.3235,overvalued,1.44985,12.458999633789062,7.255801499792409,0.15326359611394058,1.5762,bearish,0.0,0.39408054215206734,2.5224432239234407,-1.0,-1.5762
SHOP,2018-06,high,1.3235,overvalued,1.4476499999999999,14.58899974822998,-5.264237866211696,0.2871315695778076,1.5718,bullish,1.0,0.3895609322039253,2.680267802832234,1.0,1.5718
SHOP,2018-09,high,1.3235,overvalued,1.42515,16.445999145507812,-15.997809204819053,0.0,1.5268,bullish,1.0,0.3565486919078845,2.8000822345912546,1.0,1.5268
SHOP,2018-12,high,1.3235,overvalued,1.3267,13.845000267028809,21.6829165557376,-0.06712137442442434,1.3299,bearish,0.0,0.38245630879662584,2.6279241759099463,-1.0,-1.3299
SHOP,2019-03,high,1.2587,overvalued,1.4120499999999998,20.66200065612793,17.863710519467705,0.1565181349674003,1.5654,bullish,1.0,0.3794403645187495,3.0282962961825493,1.0,1.5654
SHOP,2019-06,high,1.2587,overvalued,1.2587,30.014999389648438,5.907048986229724,0.5952443973194919,1.2587,bullish,1.0,0.38120345119851756,3.4016972363689217,1.0,1.2587
SHOP,2019-09,high,1.3235,overvalued,1.44985,31.166000366210938,0.6128472774719155,0.6805708997199535,1.5762,bearish,0.0,0.37445449120859375,3.4393277687737576,-1.0,-1.5762
SHOP,2019-12,high,1.3235,overvalued,1.4199,39.757999420166016,17.12360423364431,0.14066935656713864,1.5163,bullish,1.0,0.3995772609488721,3.6828110641282463,1.0,1.5163
SHOP,2020-03,high,1.2587,overvalued,1.4209,41.69300079345703,51.653752160423515,0.20828252217610066,1.5831,bullish,1.0,0.3674664657590857,3.730333268037238,1.0,1.5831
SHOP,2020-06,high,1.2587,overvalued,1.3441999999999998,94.91999816894531,7.8803239583087175,0.8776243956664136,1.4297,bullish,1.0,0.5954571266878154,4.553034412277058,1.0,1.4297
SHOP,2020-09,high,1.2587,overvalued,1.4120499999999998,102.2969970703125,-9.534979600652493,1.2101832184283192,1.5654,bullish,1.0,0.6060764856192279,4.627880318375346,1.0,1.5654
SHOP,2020-12,high,1.3235,overvalued,1.4444499999999998,113.19499969482422,-2.9471253537260154,0.22120613299430292,1.5654,bullish,1.0,0.5783674012992983,4.729111992486251,1.0,1.5654
SHOP,2021-03,high,1.3235,overvalued,1.4142,110.6500015258789,6.869406073191025,0.030166378351926815,1.5049,bearish,0.0,0.5826203827032601,4.706372080287198,-1.0,-1.5049
SHOP,2021-06,high,1.3235,overvalued,1.4199,146.09800720214844,2.6660110485166135,0.08449345426676991,1.5163,bullish,1.0,0.3776547351133494,4.984277678705713,1.0,1.5163
SHOP,2021-09,high,1.2587,overvalued,1.40415,135.5780029296875,8.183481819286817,0.17093293420520506,1.5496,bearish,0.0,0.33974405106195954,4.909547142064621,-1.0,-1.5496
SHOP,2021-12,high,1.3235,overvalued,1.39825,137.73899841308594,-29.995132306760386,0.18011538716995723,1.473,bearish,0.0,0.3091089085182845,4.925360578513854,-1.0,-1.473
SHOP,2022-03,high,1.2587,overvalued,1.2248999999999999,67.59600067138672,-36.857212286805904,-0.3676202100752963,1.1911,bearish,0.0,0.48731246989840454,4.213548819632921,-1.0,-1.1911
SHOP,2022-06,high,1.3235,overvalued,1.2572999999999999,31.239999771118164,11.491684014849234,-0.719527668292724,1.1911,bearish,0.0,0.5507921861721793,3.4416993176449218,-1.0,-1.1911
SHOP,2022-09,high,1.2587,overvalued,1.21135,26.940000534057617,27.060129412256973,-0.4983147441071538,1.164,bearish,0.0,0.5019579590154367,3.293612190806183,-1.0,-1.164
SHOP,2022-12,high,1.3235,overvalued,1.4396,34.709999084472656,41.94757060597089,-0.08749204000266031,1.5557,bearish,0.0,0.651738302490342,3.5470278034972225,-1.0,-1.5557
SHOP,2023-03,high,1.3235,overvalued,1.4199,47.939998626708984,1.0638342737588846,0.5567140932575974,1.5163,bullish,1.0,0.7449758206687119,3.8699502003602007,1.0,1.5163
SHOP,2023-06,high,1.3235,overvalued,1.4199,64.5999984741211,4.6130084014280435,0.18517611294116398,1.5163,bullish,1.0,0.6597220005290063,4.168214387168139,1.0,1.5163
SHOP,2023-09,high,1.2587,overvalued,1.3818,54.56999969482422,-13.52391627155388,0.6426835885675541,1.5049,bearish,0.0,0.6044040580881761,3.999484275605768,-1.0,-1.5049
SHOP,2023-12,high,1.2587,overvalued,1.4120499999999998,77.9000015258789,2.785620187984752,-0.17485574820996386,1.5654,bullish,1.0,0.7685055525670219,4.3554259724643645,1.0,1.5654
SHOP,2024-03,high,1.3235,overvalued,1.4493,77.16999816894531,-9.032009052849748,0.20424127338488662,1.5751,bullish,1.0,0.6160783187162503,4.346010756741966,1.0,1.5751
SHOP,2024-06,high,1.3235,overvalued,1.45075,66.05000305175781,-7.342925154776786,-0.03597916448176319,1.578,bearish,0.0,0.6340341160585751,4.190412077172085,-1.0,-1.578
SHOP,2024-09,high,1.3235,overvalued,1.4493,80.13999938964844,-2.408285899519331,-0.1986382275509544,1.5751,bullish,1.0,0.6649382251729218,4.383775097591932,1.0,1.5751
SHOP,2024-12,high,1.3235,overvalued,1.4493,106.33000183105469,,0.3222315649519425,1.5751,bullish,1.0,0.5563558910536843,4.666547482883485,1.0,1.5751
SLB,2005-03,high,1.5262,undervalued,1.5262,22.725971221923828,-2.9369815443685305,,,,,,3.123508377188751,0.0,
SLB,2005-06,high,1.5262,undervalued,1.5262,24.486526489257812,10.597810000193176,,,,,,3.1981230270646823,0.0,
SLB,2005-09,high,1.5262,undervalued,1.5262,27.288549423217773,7.833566633086507,0.11626262577821134,,,,,3.3064671791564626,0.0,
SLB,2005-12,high,1.5262,undervalued,1.5265,31.494510650634766,31.467786776245482,0.3347873013703193,1.5268,bullish,0.0,,3.449813265586454,1.0,1.5268
SLB,2006-03,high,1.5262,undervalued,1.5265,41.20627212524414,9.251778632744728,0.48475595951775285,1.5268,bullish,0.0,0.3564545700738164,3.7185904808183645,1.0,1.5268
SLB,2006-06,high,1.5426,undervalued,1.55885,42.394554138183594,2.8667173318739643,0.4506132902132616,1.5751,bullish,0.0,0.3459992890923773,3.747019913851592,1.0,1.5751
SLB,2006-09,high,1.5262,undervalued,1.5284499999999999,40.46554946899414,1.9005069948050495,0.16727373310171778,1.5307,bearish,1.0,0.3644773343700289,3.7004509817259574,-1.0,-1.5307
SLB,2006-12,high,1.5262,undervalued,1.4996,41.28688430786133,0.7067100590043027,-0.03418477789356489,1.473,bearish,1.0,0.36157421839135306,3.7205448782923387,-1.0,-1.473
SLB,2007-03,high,1.5426,undervalued,1.4861499999999999,45.37704849243164,6.845153653272577,0.03974391591384996,1.4297,bullish,0.0,0.20608245295747635,3.815006437404686,1.0,1.4297
SLB,2007-06,high,1.5262,undervalued,1.42485,55.77897262573242,11.764112502678305,0.0830715609621,1.3235,bullish,0.0,0.19188331035444284,4.021396963702947,1.0,1.3235
SLB,2007-09,high,1.5262,undervalued,1.39245,69.23431396484375,-8.028608171307418,0.5158214222574939,1.2587,bullish,0.0,0.18687524355717114,4.23749660626642,1.0,1.2587
SLB,2007-12,high,1.5426,undervalued,1.5633,64.86265563964844,-23.206801057391257,0.24521870489106723,1.584,bullish,0.0,0.22893589103018602,4.1722720442230425,1.0,1.584
SLB,2008-03,high,1.5262,undervalued,1.4996,57.61704635620117,15.574713735726181,-0.21574173082267467,1.473,bearish,1.0,0.3482556430444969,4.053818467603199,-1.0,-1.473
SLB,2008-06,high,1.5262,undervalued,1.52125,71.14713287353516,-5.230007902076448,0.08069355859697258,1.5163,bullish,0.0,0.36160040229833446,4.264750026795389,1.0,1.5163
SLB,2008-09,high,1.5262,undervalued,1.3524500000000002,51.93669128417969,-33.85838095520699,0.18063876915192978,1.1787,bearish,1.0,0.36020005817924,3.95002550155205,-1.0,-1.1787
SLB,2008-12,high,1.5426,undervalued,1.2938,28.15315055847168,-3.1901392100286996,-0.48709447496145997,1.045,bearish,1.0,0.49100034214794935,3.3376592686950777,-1.0,-1.045
SLB,2009-03,high,1.5262,undervalued,1.5512000000000001,27.26456069946289,20.605643492362997,-0.5641180263453058,1.5762,bearish,1.0,0.4172235421132045,3.3055877159967224,-1.0,-1.5762
SLB,2009-06,high,1.5262,undervalued,1.5457999999999998,36.31917953491211,-0.7631877599228221,-0.02560121250814995,1.5654,bullish,0.0,0.5008272963888337,3.5923459635801427,1.0,1.5654
SLB,2009-09,high,1.5426,undervalued,1.43305,40.29899978637695,4.362399176610763,0.4179469274267025,1.3235,bullish,0.0,0.4977430315596567,3.6963266494480345,1.0,1.3235
SLB,2009-12,high,1.5426,undervalued,1.5347,44.15797424316406,-2.5042269406694064,0.09485330145462179,1.5268,bullish,0.0,0.33712074346152954,3.7877735277998803,1.0,1.5268
SLB,2010-03,high,1.5262,undervalued,1.55065,43.19221496582031,12.543324931243585,0.137112455479943,1.5751,bullish,0.0,0.2597182974422091,3.7656602698859194,1.0,1.5751
SLB,2010-06,high,1.5426,undervalued,1.43625,37.79782485961914,7.80626843308752,0.12523766952994508,1.3299,bearish,1.0,0.2792194174388205,3.632251557573538,-1.0,-1.3299
SLB,2010-09,high,1.5262,undervalued,1.5333,42.239376068115234,13.439357112867306,-0.016951899369758716,1.5404,bullish,0.0,0.2999404967657432,3.743352868174216,1.0,1.5404
SLB,2010-12,high,1.5262,undervalued,1.42485,57.40567398071289,6.574838125632411,0.2537934980354999,1.3235,bullish,0.0,0.3630128184965307,4.050143148278401,1.0,1.3235
SLB,2011-03,high,1.5262,undervalued,1.4779499999999999,64.29346466064453,-3.763661475342625,0.679617204095224,1.4297,bullish,0.0,0.3567232498056033,4.163457987829916,1.0,1.4297
SLB,2011-06,high,1.5262,undervalued,1.5413999999999999,59.739501953125,4.594896717519504,0.16690527828565704,1.5566,bearish,1.0,0.26528608463807174,4.089993475845361,-1.0,-1.5566
SLB,2011-09,high,1.5262,undervalued,1.3524500000000002,41.43315505981445,23.003515275534497,-0.027109376187905432,1.1787,bearish,1.0,0.2766653104751941,3.7240814071799537,-1.0,-1.1787
SLB,2011-12,high,1.5426,undervalued,1.52375,47.55663299560547,10.042508490227476,-0.13759347223877227,1.5049,bearish,1.0,0.3810200671937763,3.8619212744385716,-1.0,-1.5049
SLB,2012-03,high,1.5426,undervalued,1.5603,48.856590270996094,6.0203106595202085,-0.031138875927491205,1.578,bearish,1.0,0.3877146421662989,3.8888892777005606,-1.0,-1.578
SLB,2012-06,high,1.5262,undervalued,1.5484,45.53560256958008,9.78277833789971,-0.00873713717297353,1.5706,bearish,1.0,0.42286604578652687,3.8184944940403853,-1.0,-1.5706
SLB,2012-09,high,1.5262,undervalued,1.5457999999999998,50.929161071777344,-3.8711014058061357,-0.07478914433074257,1.5654,bullish,0.0,0.4148353836777155,3.930435668578975,1.0,1.5654
SLB,2012-12,high,1.5262,undervalued,1.5284499999999999,48.986141204833984,12.626233089588279,0.10789958493751617,1.5307,bearish,1.0,0.2583582464619217,3.891537425551548,-1.0,-1.5307
SLB,2013-03,high,1.5426,undervalued,1.5582,53.14147186279297,-0.6142468751431189,0.08656251767856515,1.5738,bearish,1.0,0.25313750873466895,3.9729576377800986,-1.0,-1.5738
SLB,2013-06,high,1.5262,undervalued,1.5284499999999999,50.849491119384766,13.982824613168196,0.04731030611843501,1.5307,bearish,1.0,0.1701898767705798,3.928870114959435,-1.0,-1.5307
SLB,2013-09,high,1.5426,undervalued,1.4861499999999999,63.21206283569336,6.066075931904475,0.05324056310698322,1.4297,bullish,0.0,0.19719870155118388,4.146495150593275,1.0,1.4297
SLB,2013-12,high,1.5426,undervalued,1.5539999999999998,64.46397399902344,-2.4735064718036335,0.29379472392899975,1.5654,bullish,0.0,0.2214463615340751,4.166106525107874,1.0,1.5654
SLB,2014-03,high,1.5426,undervalued,1.52945,70.31013488769531,4.153807256971534,0.0899369158796608,1.5163,bullish,0.0,0.19645337536185792,4.25291595468022,1.0,1.5163
SLB,2014-06,high,1.5262,undervalued,1.39245,85.05722045898438,-7.750465976954995,0.15770602142719814,1.2587,bullish,0.0,0.18212881799887629,4.443324211875444,1.0,1.2587
SLB,2014-09,high,1.5262,undervalued,1.5124499999999999,73.8829574584961,-2.979630187442424,0.1751901868868404,1.4987,bearish,1.0,0.20058082843527522,4.3024821850996275,-1.0,-1.4987
SLB,2014-12,high,1.5262,undervalued,1.4201000000000001,62.05470275878906,-3.0848142417030324,-0.04458172536697225,1.314,bearish,1.0,0.23711114360257063,4.128016298606094,-1.0,-1.314
SLB,2015-03,high,1.5262,undervalued,1.4201000000000001,61.26237106323242,13.386871112246329,-0.24227539626199945,1.314,bearish,1.0,0.22935904541729676,4.11516580557289,-1.0,-1.314
SLB,2015-06,high,1.5262,undervalued,1.5284499999999999,63.28144073486328,-3.3777627743936436,0.11235812565821135,1.5307,bearish,1.0,0.25826774612672004,4.1475920908181605,-1.0,-1.5307
